code,datetime,open,high,low,close,volume,amount
600001,2025-06-24 09:30:00,10.0,10.017968923234964,9.984486286195096,10.00002460306715,42188.163224854514,421882.6702067579
600001,2025-06-24 09:35:00,10.00002460306715,10.017495714959264,9.99082595440017,9.990931164991125,86804.30491109067,867255.8351916079
600001,2025-06-24 09:40:00,9.990931164991125,10.000281376798235,9.975046770636089,9.981095962099513,67137.74016320122,670108.227247414
600001,2025-06-24 09:45:00,9.981095962099513,9.992086833356165,9.971024072919173,9.983200261569554,73906.06388916576,737819.0363498958
600001,2025-06-24 09:50:00,9.983200261569554,9.999026866928016,9.943971853330746,9.95636113552943,34209.24520430048,340599.5994278939
600001,2025-06-24 09:55:00,9.95636113552943,9.959551393264123,9.907534774708907,9.919687177225006,65425.28717643403,648998.3822703363
600001,2025-06-24 10:00:00,9.919687177225006,9.933015295216586,9.910437941362277,9.922797020713011,49226.142083067265,488461.0160030552
600001,2025-06-24 10:05:00,9.922797020713011,9.932999990816958,9.911974698662416,9.921834490639956,25222.467239660695,250253.14539750185
600001,2025-06-24 10:10:00,9.921834490639956,9.935566946971148,9.898444099062402,9.902417081963133,21924.653246681035,217107.06082605274
600001,2025-06-24 10:15:00,9.902417081963133,9.918856039600001,9.898714117867497,9.90177299498996,28882.980504158404,285992.7163708972
600001,2025-06-24 10:20:00,9.90177299498996,9.914058472897679,9.884996416125631,9.903960576731045,30761.402303770083,304659.71570150246
600001,2025-06-24 10:25:00,9.903960576731045,9.93269330695527,9.893241642584536,9.930876043930379,31193.54025696581,309779.18166327965
600001,2025-06-24 10:30:00,9.930876043930379,9.938051381108773,9.906269576943664,9.918135317990918,18007.110978947767,178596.96337528387
600001,2025-06-24 10:35:00,9.918135317990918,9.926022233436841,9.915155915515626,9.9196134420716,36829.10267195206,365330.46192413074
600001,2025-06-24 10:40:00,9.9196134420716,9.93903104341281,9.906590367975713,9.918293789865432,23243.377489943472,230534.6466140043
600001,2025-06-24 10:45:00,9.918293789865432,9.935747282822438,9.915302670117224,9.92232336670125,18128.0547214986,179872.42095596448
600001,2025-06-24 10:50:00,9.92232336670125,9.93031080323792,9.90891049601221,9.910827331166558,41452.22007454132,410825.7956522952
600001,2025-06-24 10:55:00,9.910827331166558,9.924142828234025,9.878653759966994,9.884592820327935,10075.802158255055,99595.20167253264
600001,2025-06-24 11:00:00,9.884592820327935,9.887194757823897,9.858745373985915,9.875436329284534,36894.03900570756,364344.7331310051
600001,2025-06-24 11:05:00,9.875436329284534,9.886688779625052,9.866102497808704,9.868973578689552,45235.2940045616,446425.9213552723
600001,2025-06-24 11:10:00,9.868973578689552,9.879875369716748,9.856964560053004,9.860525244991008,28792.295549135448,283907.15712349233
600001,2025-06-24 11:15:00,9.860525244991008,9.87176021454176,9.849216729365546,9.856634592770419,25564.18777025581,251976.8575123819
600001,2025-06-24 11:20:00,9.856634592770419,9.880374766800541,9.839361455540727,9.879622783527193,36683.81023267344,362422.20736130845
600001,2025-06-24 11:25:00,9.879622783527193,9.885988487477835,9.858071695146139,9.872907217594127,35833.82354180414,353784.0150798724
600001,2025-06-24 11:30:00,9.872907217594127,9.87350650887509,9.844997139445733,9.84741747911633,9646.710550600677,94995.18609196103
600001,2025-06-24 13:00:00,9.84741747911633,9.855851206194744,9.831112163617657,9.841420857261205,52447.56626486049,516158.57255158725
600001,2025-06-24 13:05:00,9.841420857261205,9.853039461231123,9.811615714978394,9.825050181531173,34930.13291412356,343190.30872881773
600001,2025-06-24 13:10:00,9.825050181531173,9.840087369415167,9.80372462301625,9.821583784631473,35199.07637033898,345710.6777129262
600001,2025-06-24 13:15:00,9.821583784631473,9.821685513960505,9.78651883168651,9.801279117049752,19455.153779508895,190685.3924580921
600001,2025-06-24 13:20:00,9.801279117049752,9.814588478744515,9.78529800838464,9.806372628152218,31927.459126050722,313092.56126015255
600001,2025-06-24 13:25:00,9.806372628152218,9.823680322529652,9.796311219566755,9.808124173507343,10022.537070929451,98302.28812525663
600001,2025-06-24 13:30:00,9.808124173507343,9.812018413648502,9.778823133597642,9.785930203583895,38466.08521481163,376426.42511725705
