code,datetime,open,high,low,close,volume,amount
300001,2025-06-24 09:30:00,10.0,10.039381445109393,9.988492478763767,10.020034207769083,63506.69686930141,636339.2750528218
300001,2025-06-24 09:35:00,10.020034207769083,10.043972473777552,10.005949206693366,10.027891814119236,64207.89877659274,643869.8625435908
300001,2025-06-24 09:40:00,10.027891814119236,10.03658582260079,9.995251763301546,10.003556484484536,69276.6291291212,693012.6725478506
300001,2025-06-24 09:45:00,10.003556484484536,10.010260388270545,9.952214734278622,9.96556175174074,86866.85975392997,865677.0550575915
300001,2025-06-24 09:50:00,9.96556175174074,9.980892207926058,9.95661336073753,9.957914162091638,110738.59140263776,1102725.387618406
300001,2025-06-24 09:55:00,9.957914162091638,9.977000496743583,9.945089173933203,9.954419845859677,63276.82384666202,629884.0710821792
300001,2025-06-24 10:00:00,9.954419845859677,9.96483811917269,9.906643441973019,9.921145157136197,34965.123688510066,346894.0675509297
300001,2025-06-24 10:05:00,9.921145157136197,9.953518510103624,9.902649882690945,9.942420607365749,24984.027285743265,248401.707740762
300001,2025-06-24 10:10:00,9.942420607365749,9.954969392018969,9.92235069853177,9.933292159277329,21727.120991954635,215821.84059305282
300001,2025-06-24 10:15:00,9.933292159277329,9.937706452433018,9.923358514325239,9.927241042002924,29518.235174926413,293034.63571602385
300001,2025-06-24 10:20:00,9.927241042002924,9.953805686627987,9.912344484541642,9.944770052496628,23500.438051987043,233706.45255995292
300001,2025-06-24 10:25:00,9.944770052496628,9.960821821246684,9.916088315907814,9.925335079136326,44983.0168306488,446471.5149146183
300001,2025-06-24 10:30:00,9.925335079136326,9.938795652539904,9.897133893371455,9.90985474514222,22459.781908736368,222573.17632315046
300001,2025-06-24 10:35:00,9.90985474514222,9.92936176387912,9.89510308886636,9.9215022937608,29527.08492783004,292953.0408395357
300001,2025-06-24 10:40:00,9.9215022937608,9.936492832263303,9.889984095897582,9.899956436825649,39584.62953881197,391886.1080021203
300001,2025-06-24 10:45:00,9.899956436825649,9.9074994629976,9.865317142563148,9.882012389440321,36514.93060343316,360840.99662268005
300001,2025-06-24 10:50:00,9.882012389440321,9.89610198363778,9.85995972436598,9.860637933131585,30844.35227597953,304144.9900753973
300001,2025-06-24 10:55:00,9.860637933131585,9.893897981079418,9.849636896127308,9.882443451222553,22567.251089467187,223019.58274120002
300001,2025-06-24 11:00:00,9.882443451222553,9.893978204650965,9.851824167572472,9.860119077750912,22784.85263539798,224661.3601540308
300001,2025-06-24 11:05:00,9.860119077750912,9.877405233144012,9.851624685252734,9.871621999130317,20286.14828117957,200257.1876501119
300001,2025-06-24 11:10:00,9.871621999130317,9.878959132799423,9.836239011885585,9.847690452684475,26797.409678690034,263892.5954495104
300001,2025-06-24 11:15:00,9.847690452684475,9.859926328353634,9.842433733027882,9.85249481328175,30496.864793743724,300470.20220171486
300001,2025-06-24 11:20:00,9.85249481328175,9.903656346046631,9.851050606555175,9.89009621024447,19880.40331515645,196619.1014853604
300001,2025-06-24 11:25:00,9.89009621024447,9.898408690185287,9.84736016459781,9.863695409206086,20386.844548496734,201089.62498120536
300001,2025-06-24 11:30:00,9.863695409206086,9.878844283721875,9.827254404400648,9.836265739235898,1804.3058220168407,17747.631540208116
300001,2025-06-24 13:00:00,9.836265739235898,9.850590875320204,9.830038172672822,9.846625820926768,19220.76059123248,189259.6375354814
300001,2025-06-24 13:05:00,9.846625820926768,9.847742588505277,9.826581563721128,9.841005055218838,43858.391630461185,431610.65374913614
300001,2025-06-24 13:10:00,9.841005055218838,9.858386929096376,9.827563949620608,9.857155693210936,11061.928634881859,109039.1528212188
300001,2025-06-24 13:15:00,9.857155693210936,9.86458054662983,9.836843671801077,9.849395022213166,29062.080720238297,286243.9131810723
300001,2025-06-24 13:20:00,9.849395022213166,9.85973047973902,9.81489442232816,9.827296729896608,42905.620378031774,421646.2628352169
300001,2025-06-24 13:25:00,9.827296729896608,9.869690725258918,9.821282028616205,9.8639866170397,29350.178702380363,289509.76992800354
300001,2025-06-24 13:30:00,9.8639866170397,9.872330028945498,9.836791218908337,9.851999480785024,19566.955688476846,192773.63728341745
300001,2025-06-24 13:35:00,9.851999480785024,9.866643584326308,9.845666064981131,9.863942207580383,28170.599640293283,277873.16680473764
300001,2025-06-24 13:40:00,9.863942207580383,9.882154678425476,9.836664787365788,9.849595015904576,24512.39662572188,241437.1796325864
300001,2025-06-24 13:45:00,9.849595015904576,9.868989076390456,9.842821683339738,9.854202682716165,30671.212994283516,302240.34937042755
300001,2025-06-24 13:50:00,9.854202682716165,9.8638449644787,9.824951417023856,9.82773704526596,9247.26722088689,90879.71063418369
300001,2025-06-24 13:55:00,9.82773704526596,9.832203688671138,9.825023845133707,9.829535667536463,25756.827275284057,253177.65238498067
300001,2025-06-24 14:00:00,9.829535667536463,9.84844197877492,9.821684312529062,9.822190966531354,24473.88196485138,240387.14235111786
300001,2025-06-24 14:05:00,9.822190966531354,9.83331205187748,9.821894871113109,9.823992069402989,31432.1889347767,308789.5748192227
300001,2025-06-24 14:10:00,9.823992069402989,9.839561929855916,9.817595119211724,9.821210645121697,13353.982932061355,131152.27932713443
300001,2025-06-24 14:15:00,9.821210645121697,9.838465205492058,9.805165823300234,9.830255063574043,33833.125924326756,332588.2574341513
300001,2025-06-24 14:20:00,9.830255063574043,9.847821549621742,9.80428170756777,9.81740408109867,34306.3924408311,336799.7171563878
300001,2025-06-24 14:25:00,9.81740408109867,9.833255431507567,9.802241966220942,9.821462846592814,41694.70991993106,409503.0443780678
300001,2025-06-24 14:30:00,9.821462846592814,9.858738405190161,9.819216537781168,9.841295748705184,39425.4481422802,387997.4951934188
300001,2025-06-24 14:35:00,9.841295748705184,9.857650943246862,9.820391264299392,9.83839739584453,15078.282169204635,148346.13202731186
300001,2025-06-24 14:40:00,9.83839739584453,9.85150185741376,9.799573366092783,9.812887600588413,26291.54645821607,257995.9902401227
300001,2025-06-24 14:45:00,9.812887600588413,9.83014223412189,9.806298716813949,9.818206020570743,28966.46584172635,284398.7293218944
300001,2025-06-24 14:50:00,9.818206020570743,9.832425263062111,9.799843876077722,9.813463414264966,34253.5834761277,336146.28825045016
300001,2025-06-24 14:55:00,9.813463414264966,9.836070784681297,9.806855330288348,9.821230392970802,22276.319869668194,218780.86974752464
300001,2025-06-24 15:00:00,9.821230392970802,9.82484995300945,9.814159883674856,9.820128912122087,40709.45775732419,399772.12311951205
