code,latest_date,latest_close,trade_days_60,avg_amount_20,avg_amount_60,avg_turnover_20,avg_amplitude_20,volatility_20,max_drawdown_20,zero_volume_days_60,is_st,universe_pass,universe_score
000571,2025-12-31,5.86,60,439322448.0625001,268465726.33250004,8.785999999999998,0.06690279134828075,0.0528740110764144,-0.21255349500713272,0,False,True,8.384324937862576
000551,2025-12-31,14.7,60,576631449.2570001,243759782.85933337,8.178999999999998,0.04932247481254977,0.05374215433660076,-0.1661756040070712,0,False,True,8.343428354212271
000036,2025-12-31,6.6,60,595551989.2435,351412703.8548333,7.036499999999999,0.05892263910898002,0.05497839902648239,-0.15492957746478875,0,False,True,8.205808335839588
000426,2025-12-31,35.6,60,2309154139.32,2308095210.1188335,3.678,0.046690612598440324,0.032384946585494845,-0.07468996617812851,0,False,True,8.173996840754496
000559,2025-12-31,17.0,60,1855500486.977,2105597024.6403334,4.117,0.0518025836952041,0.042817548853748263,-0.12828685258964156,0,False,True,8.163031628679859
000603,2025-12-31,30.84,60,1029265498.3525,807435326.4985,5.108499999999999,0.05904537061097872,0.03840109257266528,-0.07386363636363635,0,False,True,8.12912600789502
000633,2025-12-31,7.21,60,258999648.12149996,263901753.13500002,8.258,0.04469668687816428,0.037533670282707605,-0.2242888402625821,0,False,True,8.083842672063904
000620,2025-12-31,2.68,60,734130556.697,1097156183.2773335,5.4982099999999985,0.057725958786278564,0.03663496110587999,-0.14102564102564097,0,False,True,8.06822180038251
000663,2025-12-31,7.38,60,207020267.2025,254219730.73549998,8.2555,0.054335981327358375,0.034973902972389836,-0.196078431372549,0,False,True,8.03236211576325
000561,2025-12-31,12.22,60,453689942.4790001,304674921.51116663,6.4015,0.04404774896200038,0.021474262107378347,-0.052497883149873026,0,False,True,8.020025147355806
000630,2025-12-31,5.96,60,1792160664.5005002,1809595686.201333,2.8505,0.04041705584907674,0.02907675053719276,-0.10362694300518127,0,False,True,7.949612433049836
000593,2025-12-31,11.2,60,289975964.415,353258719.15550005,7.011999999999999,0.04759888472896854,0.0353977125553345,-0.22923076923076924,0,False,True,7.946408080999076
000021,2025-12-31,25.06,60,1356991137.0700002,2701466526.4181666,3.531,0.030231710001442227,0.019067574625545765,-0.0652441526466967,0,False,True,7.941382297258206
000532,2025-12-31,16.12,60,348301710.77349997,159794169.28000006,6.385,0.04374039161056729,0.028976910947195848,-0.038804071246819394,0,False,True,7.914882717834286
000609,2025-12-31,8.9,60,205760655.18900004,148186910.73133332,7.221500000000001,0.05362402037138283,0.03718018915242207,-0.21894548704200179,0,False,True,7.870588280325517
000564,2025-12-31,2.5,60,1225157995.0415,1247093589.2486665,3.2060000000000004,0.03699106736790608,0.024149323909947003,-0.07777777777777772,0,False,True,7.867408490677703
000534,2025-12-31,22.0,60,525455184.071,435208918.7315,4.611000000000001,0.06402902548939608,0.04540179263954102,-0.11569579288025889,0,False,True,7.822891735357221
000523,2025-12-31,3.77,60,296820972.9695,165584879.8395,6.019,0.05617104241869987,0.047893226054298355,-0.11080332409972293,0,False,True,7.811434980299722
000100,2025-12-31,4.45,60,1710017452.622,1586661033.5853333,2.095999999999999,0.02613568360498375,0.015752354310956004,-0.05021834061135377,0,False,True,7.800968061095648
000017,2025-12-31,7.87,60,224747867.42099994,230318341.3565,6.292499999999999,0.04426241237094519,0.034293634250201745,-0.10431654676258995,0,False,True,7.742335399581606
000420,2025-12-31,4.53,60,484954052.39050007,312577499.4295,4.4795,0.039334043789955406,0.02721857737898189,-0.02676399026763998,0,False,True,7.736084535949028
000612,2025-12-31,10.7,60,517880971.6215,579732871.512,4.2305,0.039340663642350664,0.029101454009944506,-0.07057654075546727,0,False,True,7.719389438525946
000411,2025-12-31,12.75,60,245191638.39399996,140092541.86383334,5.94,0.04677522124897075,0.041152111643858964,-0.09384858044164035,0,False,True,7.717640646092524
000002,2025-12-31,4.65,60,1158546070.5385,944228772.6103332,2.4160000000000004,0.02865708617172105,0.028544960922552414,-0.12,0,False,True,7.703012598536007
000560,2025-12-31,2.92,60,339998614.4315,406561335.05216664,5.058999999999999,0.023097109081038306,0.01900306351819545,-0.0741935483870968,0,False,True,7.6683971794619135
000555,2025-12-31,16.54,60,571735990.4265001,1293141901.4125,3.5625,0.029969858073924945,0.019187271657415662,-0.0953740719588807,0,False,True,7.6427813168839025
000060,2025-12-31,5.85,60,719150002.1790001,771108372.9855,2.9285,0.03203197374950707,0.020978703671884768,-0.06272401433691754,0,False,True,7.630884737286045
000659,2025-12-31,4.06,60,229305242.61099997,149309280.04316667,5.0605,0.05299345048954662,0.038641414186265224,-0.07507507507507505,0,False,True,7.5809544739067025
000408,2025-12-31,82.9,60,1250508844.8035002,1016656748.9591664,1.0579999999999998,0.04330905125080306,0.02660223011338743,-0.03292377430514137,0,False,True,7.565105574209844
000039,2025-12-31,10.09,60,585809125.3985,547556808.8823333,2.7005,0.034602747985075774,0.025629228652775265,-0.06842105263157894,0,False,True,7.525521934211136
000506,2025-12-31,13.06,60,396169407.497,535966399.83783334,3.242,0.04588212816698479,0.028645858113041583,-0.060431654676258995,0,False,True,7.494271364716919
000338,2025-12-31,17.2,60,1037968878.8055,1676739317.4681666,1.187,0.025011196709017396,0.015037949527303337,-0.043937708565072287,0,False,True,7.487966628975804
000628,2025-12-31,44.59,60,308238581.5265,351878380.226,3.595,0.035637240161308245,0.02309586402165474,-0.04905097035615269,0,False,True,7.440707901260086
000422,2025-12-31,13.96,60,431302748.393,683280252.7323333,2.873,0.03023130710596878,0.019828911015422994,-0.06263194933145677,0,False,True,7.4405544216875965
000400,2025-12-31,25.71,60,573033237.6824999,1036920119.19,2.1685,0.023459953145544367,0.016193804361199177,-0.043771043771043794,0,False,True,7.421941625821339
000617,2025-12-31,9.5,60,972452148.1685,1189298473.2273333,0.825,0.02906877140370564,0.017481736403932795,-0.037077426390403456,0,False,True,7.417935757911615
000558,2025-12-31,5.15,60,262408605.0415,379467870.17866665,3.8034999999999997,0.026968177579266693,0.016971110517343645,-0.09380530973451329,0,False,True,7.40162624997021
000636,2025-12-31,16.28,60,437389018.65049994,688207047.3226666,2.3285,0.030548739935170505,0.019633030710077805,-0.07600239377618201,0,False,True,7.3648223082245785
000419,2025-12-31,6.39,60,158308902.73349997,87690551.9625,4.422499999999999,0.03768261032701144,0.030118583438935562,-0.09361702127659577,0,False,True,7.327953865744832
000007,2025-12-31,11.44,60,161379760.071,135016425.96233332,4.176499999999999,0.04985943252468574,0.03158342154051966,-0.053333333333333344,0,False,True,7.3263891228324844
000567,2025-12-31,6.42,60,326244253.8805,345137393.989,2.5185000000000004,0.05666046803108319,0.043759930484916325,-0.14265129682997124,0,False,True,7.325831174381116
000048,2025-12-31,17.6,60,250496211.26700002,275869912.6438333,3.249,0.04054397053982123,0.03098508497616162,-0.05078416728902169,0,False,True,7.31861259531884
000425,2025-12-31,11.58,60,751799502.4075,939176380.5209999,0.7299999999999999,0.029383332402512445,0.02014535317167061,-0.05481874447391699,0,False,True,7.311069719536325
000155,2025-12-31,11.65,60,422007291.827,607397062.9161665,1.9455000000000002,0.03132322674381499,0.023235881963962875,-0.05052974735126314,0,False,True,7.292274818105619
000582,2025-12-31,9.3,60,394501667.7299999,265079719.9285,2.018,0.03698800333738885,0.026857918305710427,-0.1083172147001934,0,False,True,7.289194485341337
000610,2025-12-31,12.46,60,133200438.375,128237870.09316666,4.502999999999999,0.025721675546524925,0.01687531575480911,-0.04391371340523886,0,False,True,7.266238009309483
000599,2025-12-31,6.62,60,176350804.2555,287489439.9045,3.3885000000000005,0.04120232614625021,0.02542850826166584,-0.10486322188449859,0,False,True,7.225290203343277
000415,2025-12-31,4.05,60,370371423.1465,304659424.9278334,1.7445,0.03189215129741447,0.02010995069371483,-0.054123711340206215,0,False,True,7.221773858071064
000014,2025-12-31,13.45,60,139157023.52000004,307533764.0643333,4.054999999999999,0.029704479999268278,0.0241064142809204,-0.13133940182054626,0,False,True,7.215267916352209
000065,2025-12-31,12.32,60,286383263.676,364563470.66583335,2.3679999999999994,0.02742737731068768,0.02086782382994229,-0.05476190476190468,0,False,True,7.213178208771656
000006,2025-12-31,9.95,60,288341743.29099995,690033227.4811666,2.1544999999999996,0.037894315046026084,0.020088854054754184,-0.09739633558341365,0,False,True,7.21067965141053
000035,2025-12-31,5.52,60,298069146.8060001,255524439.978,2.2009999999999996,0.03886914094718632,0.0400898074669127,-0.1082390953150244,0,False,True,7.20670321304386
000032,2025-12-31,19.33,60,363765562.061,352374598.9250001,1.655,0.03299334519474478,0.02380283907846115,-0.0661835748792271,0,False,True,7.200186870342535
000049,2025-12-31,26.65,60,260007975.7445,345336459.569,2.4305,0.025311908196506316,0.015034650757969203,-0.09615384615384615,0,False,True,7.190739460947308
000528,2025-12-31,11.44176601,60,370494259.91850007,546497024.8966666,1.4645750000000002,0.029401622923443137,0.01940877304904572,-0.07554517133956384,0,False,True,7.174551320365974
000543,2025-12-31,7.95,60,322065149.9480001,379323828.1769999,1.7014999999999998,0.024664018534812312,0.021126546767493756,-0.09863945578231292,0,False,True,7.147069408190294
000501,2025-12-31,10.02,60,203448671.05950004,180122082.65416667,2.6245000000000003,0.03251434236741127,0.019195747525721958,-0.05921680993314238,0,False,True,7.146789678359662
000545,2025-12-31,2.82,60,111638381.6805,157470166.66200003,3.8334999999999995,0.039186573848321825,0.0234330555390432,-0.10828025477707015,0,False,True,7.129471533060391
000020,2025-12-31,13.87,60,109542635.76500002,145564000.15500003,3.9095,0.038538856351239235,0.033868782530689506,-0.2006980802792322,0,False,True,7.1195747056136645
000600,2025-12-31,8.21,60,207517523.01450002,320168744.97016674,2.272,0.025749095622007823,0.017805513437225813,-0.0447585394581862,0,False,True,7.085670068761334
000665,2025-12-31,5.82,60,171074380.11,294912417.1431667,2.647,0.025654580928274235,0.027296936636740956,-0.07478260869565212,0,False,True,7.0622284305248835
000520,2025-12-31,4.84,60,144284060.7165,137473685.70533332,2.84,0.03742280529366602,0.027245209788606756,-0.0815939278937381,0,False,True,7.061053598828443
000061,2025-12-31,10.29,60,247486631.76150003,284086273.70666665,1.4869999999999999,0.04363238099356712,0.030591689648198722,-0.07192118226600985,0,False,True,7.058294835738181
000069,2025-12-31,2.48,60,234154844.62549996,299929307.0136667,1.3314999999999997,0.0338365936846683,0.026163260628905435,-0.07116104868913853,0,False,True,6.996635024195876
000629,2025-12-31,3.1,60,279461940.64050007,412670085.4515001,0.9884999999999999,0.02275147319309383,0.016846640764998328,-0.0705128205128206,0,False,True,6.99102721842425
000428,2025-12-31,3.3,60,103552772.8565,81461885.0211667,2.971725,0.035199603047165864,0.025778232189631684,-0.10164835164835162,0,False,True,6.960992143949113
000403,2025-12-31,13.69,60,191206103.94450003,134577847.74933332,1.4775000000000003,0.0254014688441911,0.021156260127507025,-0.10694822888283384,0,False,True,6.932785217645352
000514,2025-12-31,4.92,60,107363927.9025,189699579.0461667,2.4515000000000002,0.022952961930234488,0.018441769437486225,-0.10237659963436918,0,False,True,6.874162382166404
000526,2025-12-31,39.22,60,106461662.7885,91561201.38033333,2.3244999999999996,0.031033251230754153,0.02442031324030008,-0.07216236532197429,0,False,True,6.8648861663858325
000058,2025-12-31,9.38,60,142571707.43550003,209889817.1581667,1.568,0.03172005242125257,0.02008310161195302,-0.06283280085197018,0,False,True,6.860770730905721
000524,2025-12-31,11.94,60,139721303.686,208892465.752,1.7075,0.02475988934495982,0.019477576222678043,-0.0723735408560311,0,False,True,6.857983863586312
000029,2025-12-31,21.99,60,125885427.3885,140368173.11366665,0.606,0.0386535491900609,0.02497709530200114,-0.1138014527845036,0,False,True,6.684121467309843
