date,cash,market_value,equity,positions
2023-07-05,1000000.0,0.0,1000000.0,0
2023-07-06,1000000.0,0.0,1000000.0,0
2023-07-07,1000000.0,0.0,1000000.0,0
2023-07-10,1000000.0,0.0,1000000.0,0
2023-07-11,1000000.0,0.0,1000000.0,0
2023-07-12,1000000.0,0.0,1000000.0,0
2023-07-13,1000000.0,0.0,1000000.0,0
2023-07-14,1000000.0,0.0,1000000.0,0
2023-07-17,1000000.0,0.0,1000000.0,0
2023-07-18,1000000.0,0.0,1000000.0,0
2023-07-19,1000000.0,0.0,1000000.0,0
2023-07-20,1000000.0,0.0,1000000.0,0
2023-07-21,1000000.0,0.0,1000000.0,0
2023-07-24,1000000.0,0.0,1000000.0,0
2023-07-25,1000000.0,0.0,1000000.0,0
2023-07-26,1000000.0,0.0,1000000.0,0
2023-07-27,1000000.0,0.0,1000000.0,0
2023-07-28,1000000.0,0.0,1000000.0,0
2023-07-31,1000000.0,0.0,1000000.0,0
2023-08-01,1000000.0,0.0,1000000.0,0
2023-08-02,1000000.0,0.0,1000000.0,0
2023-08-03,1000000.0,0.0,1000000.0,0
2023-08-04,1000000.0,0.0,1000000.0,0
2023-08-07,1000000.0,0.0,1000000.0,0
2023-08-08,1000000.0,0.0,1000000.0,0
2023-08-09,1000000.0,0.0,1000000.0,0
2023-08-10,1000000.0,0.0,1000000.0,0
2023-08-11,1000000.0,0.0,1000000.0,0
2023-08-14,1000000.0,0.0,1000000.0,0
2023-08-15,1000000.0,0.0,1000000.0,0
2023-08-16,1000000.0,0.0,1000000.0,0
2023-08-17,1000000.0,0.0,1000000.0,0
2023-08-18,1000000.0,0.0,1000000.0,0
2023-08-21,1000000.0,0.0,1000000.0,0
2023-08-22,1000000.0,0.0,1000000.0,0
2023-08-23,1000000.0,0.0,1000000.0,0
2023-08-24,1000000.0,0.0,1000000.0,0
2023-08-25,1000000.0,0.0,1000000.0,0
2023-08-28,1000000.0,0.0,1000000.0,0
2023-08-29,1000000.0,0.0,1000000.0,0
2023-08-30,1000000.0,0.0,1000000.0,0
2023-08-31,1000000.0,0.0,1000000.0,0
2023-09-01,1000000.0,0.0,1000000.0,0
2023-09-04,1000000.0,0.0,1000000.0,0
2023-09-05,1000000.0,0.0,1000000.0,0
2023-09-06,1000000.0,0.0,1000000.0,0
2023-09-07,1000000.0,0.0,1000000.0,0
2023-09-08,1000000.0,0.0,1000000.0,0
2023-09-11,1000000.0,0.0,1000000.0,0
2023-09-12,1000000.0,0.0,1000000.0,0
2023-09-13,1000000.0,0.0,1000000.0,0
2023-09-14,1000000.0,0.0,1000000.0,0
2023-09-15,1000000.0,0.0,1000000.0,0
2023-09-18,1000000.0,0.0,1000000.0,0
2023-09-19,1000000.0,0.0,1000000.0,0
2023-09-20,1000000.0,0.0,1000000.0,0
2023-09-21,1000000.0,0.0,1000000.0,0
2023-09-22,1000000.0,0.0,1000000.0,0
2023-09-25,1000000.0,0.0,1000000.0,0
2023-09-26,1000000.0,0.0,1000000.0,0
2023-09-27,1000000.0,0.0,1000000.0,0
2023-09-28,1000000.0,0.0,1000000.0,0
2023-10-09,1000000.0,0.0,1000000.0,0
2023-10-10,1000000.0,0.0,1000000.0,0
2023-10-11,1000000.0,0.0,1000000.0,0
2023-10-12,1000000.0,0.0,1000000.0,0
2023-10-13,1000000.0,0.0,1000000.0,0
2023-10-16,1000000.0,0.0,1000000.0,0
2023-10-17,1000000.0,0.0,1000000.0,0
2023-10-18,1000000.0,0.0,1000000.0,0
2023-10-19,1000000.0,0.0,1000000.0,0
2023-10-20,1000000.0,0.0,1000000.0,0
2023-10-23,1000000.0,0.0,1000000.0,0
2023-10-24,1000000.0,0.0,1000000.0,0
2023-10-25,1000000.0,0.0,1000000.0,0
2023-10-26,1000000.0,0.0,1000000.0,0
2023-10-27,1000000.0,0.0,1000000.0,0
2023-10-30,1000000.0,0.0,1000000.0,0
2023-10-31,1000000.0,0.0,1000000.0,0
2023-11-01,1000000.0,0.0,1000000.0,0
2023-11-02,1000000.0,0.0,1000000.0,0
2023-11-03,1000000.0,0.0,1000000.0,0
2023-11-06,1000000.0,0.0,1000000.0,0
2023-11-07,1000000.0,0.0,1000000.0,0
2023-11-08,1000000.0,0.0,1000000.0,0
2023-11-09,1000000.0,0.0,1000000.0,0
2023-11-10,1000000.0,0.0,1000000.0,0
2023-11-13,1000000.0,0.0,1000000.0,0
2023-11-14,1000000.0,0.0,1000000.0,0
2023-11-15,1000000.0,0.0,1000000.0,0
2023-11-16,1000000.0,0.0,1000000.0,0
2023-11-17,1000000.0,0.0,1000000.0,0
2023-11-20,1000000.0,0.0,1000000.0,0
2023-11-21,1000000.0,0.0,1000000.0,0
2023-11-22,1000000.0,0.0,1000000.0,0
2023-11-23,1000000.0,0.0,1000000.0,0
2023-11-24,1000000.0,0.0,1000000.0,0
2023-11-27,1000000.0,0.0,1000000.0,0
2023-11-28,1000000.0,0.0,1000000.0,0
2023-11-29,1000000.0,0.0,1000000.0,0
2023-11-30,1000000.0,0.0,1000000.0,0
2023-12-01,1000000.0,0.0,1000000.0,0
2023-12-04,1000000.0,0.0,1000000.0,0
2023-12-05,1000000.0,0.0,1000000.0,0
2023-12-06,1000000.0,0.0,1000000.0,0
2023-12-07,1000000.0,0.0,1000000.0,0
2023-12-08,1000000.0,0.0,1000000.0,0
2023-12-11,1000000.0,0.0,1000000.0,0
2023-12-12,1000000.0,0.0,1000000.0,0
2023-12-13,1000000.0,0.0,1000000.0,0
2023-12-14,1000000.0,0.0,1000000.0,0
2023-12-15,1000000.0,0.0,1000000.0,0
2023-12-18,1000000.0,0.0,1000000.0,0
2023-12-19,1000000.0,0.0,1000000.0,0
2023-12-20,1000000.0,0.0,1000000.0,0
2023-12-21,1000000.0,0.0,1000000.0,0
2023-12-22,1000000.0,0.0,1000000.0,0
2023-12-25,1000000.0,0.0,1000000.0,0
2023-12-26,1000000.0,0.0,1000000.0,0
2023-12-27,1000000.0,0.0,1000000.0,0
2023-12-28,1000000.0,0.0,1000000.0,0
2023-12-29,1000000.0,0.0,1000000.0,0
2024-01-02,1000000.0,0.0,1000000.0,0
2024-01-03,1000000.0,0.0,1000000.0,0
2024-01-04,1000000.0,0.0,1000000.0,0
2024-01-05,1000000.0,0.0,1000000.0,0
2024-01-08,1000000.0,0.0,1000000.0,0
2024-01-09,1000000.0,0.0,1000000.0,0
2024-01-10,1000000.0,0.0,1000000.0,0
2024-01-11,1000000.0,0.0,1000000.0,0
2024-01-12,1000000.0,0.0,1000000.0,0
2024-01-15,1000000.0,0.0,1000000.0,0
2024-01-16,1000000.0,0.0,1000000.0,0
2024-01-17,1000000.0,0.0,1000000.0,0
2024-01-18,1000000.0,0.0,1000000.0,0
2024-01-19,1000000.0,0.0,1000000.0,0
2024-01-22,1000000.0,0.0,1000000.0,0
2024-01-23,1000000.0,0.0,1000000.0,0
2024-01-24,1000000.0,0.0,1000000.0,0
2024-01-25,1000000.0,0.0,1000000.0,0
2024-01-26,1000000.0,0.0,1000000.0,0
2024-01-29,1000000.0,0.0,1000000.0,0
2024-01-30,1000000.0,0.0,1000000.0,0
2024-01-31,1000000.0,0.0,1000000.0,0
2024-02-01,1000000.0,0.0,1000000.0,0
2024-02-02,1000000.0,0.0,1000000.0,0
2024-02-05,1000000.0,0.0,1000000.0,0
2024-02-06,1000000.0,0.0,1000000.0,0
2024-02-07,1000000.0,0.0,1000000.0,0
2024-02-08,1000000.0,0.0,1000000.0,0
2024-02-19,1000000.0,0.0,1000000.0,0
2024-02-20,1000000.0,0.0,1000000.0,0
2024-02-21,1000000.0,0.0,1000000.0,0
2024-02-22,1000000.0,0.0,1000000.0,0
2024-02-23,1000000.0,0.0,1000000.0,0
2024-02-26,1000000.0,0.0,1000000.0,0
2024-02-27,1000000.0,0.0,1000000.0,0
2024-02-28,1000000.0,0.0,1000000.0,0
2024-02-29,1000000.0,0.0,1000000.0,0
2024-03-01,1000000.0,0.0,1000000.0,0
2024-03-04,1000000.0,0.0,1000000.0,0
2024-03-05,1000000.0,0.0,1000000.0,0
2024-03-06,1000000.0,0.0,1000000.0,0
2024-03-07,1000000.0,0.0,1000000.0,0
2024-03-08,1000000.0,0.0,1000000.0,0
2024-03-11,1000000.0,0.0,1000000.0,0
2024-03-12,1000000.0,0.0,1000000.0,0
2024-03-13,1000000.0,0.0,1000000.0,0
2024-03-14,1000000.0,0.0,1000000.0,0
2024-03-15,1000000.0,0.0,1000000.0,0
2024-03-18,1000000.0,0.0,1000000.0,0
2024-03-19,1000000.0,0.0,1000000.0,0
2024-03-20,1000000.0,0.0,1000000.0,0
2024-03-21,1000000.0,0.0,1000000.0,0
2024-03-22,1000000.0,0.0,1000000.0,0
2024-03-25,1000000.0,0.0,1000000.0,0
2024-03-26,1000000.0,0.0,1000000.0,0
2024-03-27,1000000.0,0.0,1000000.0,0
2024-03-28,1000000.0,0.0,1000000.0,0
2024-03-29,1000000.0,0.0,1000000.0,0
2024-04-01,1000000.0,0.0,1000000.0,0
2024-04-02,1000000.0,0.0,1000000.0,0
2024-04-03,1000000.0,0.0,1000000.0,0
2024-04-08,1000000.0,0.0,1000000.0,0
2024-04-09,1000000.0,0.0,1000000.0,0
2024-04-10,1000000.0,0.0,1000000.0,0
2024-04-11,1000000.0,0.0,1000000.0,0
2024-04-12,1000000.0,0.0,1000000.0,0
2024-04-15,1000000.0,0.0,1000000.0,0
2024-04-16,1000000.0,0.0,1000000.0,0
2024-04-17,1000000.0,0.0,1000000.0,0
2024-04-18,1000000.0,0.0,1000000.0,0
2024-04-19,1000000.0,0.0,1000000.0,0
2024-04-22,1000000.0,0.0,1000000.0,0
2024-04-23,1000000.0,0.0,1000000.0,0
2024-04-24,1000000.0,0.0,1000000.0,0
2024-04-25,1000000.0,0.0,1000000.0,0
2024-04-26,1000000.0,0.0,1000000.0,0
2024-04-29,1000000.0,0.0,1000000.0,0
2024-04-30,1000000.0,0.0,1000000.0,0
2024-05-06,1000000.0,0.0,1000000.0,0
2024-05-07,1000000.0,0.0,1000000.0,0
2024-05-08,1000000.0,0.0,1000000.0,0
2024-05-09,1000000.0,0.0,1000000.0,0
2024-05-10,1000000.0,0.0,1000000.0,0
2024-05-13,1000000.0,0.0,1000000.0,0
2024-05-14,1000000.0,0.0,1000000.0,0
2024-05-15,1000000.0,0.0,1000000.0,0
2024-05-16,1000000.0,0.0,1000000.0,0
2024-05-17,1000000.0,0.0,1000000.0,0
2024-05-20,1000000.0,0.0,1000000.0,0
2024-05-21,1000000.0,0.0,1000000.0,0
2024-05-22,1000000.0,0.0,1000000.0,0
2024-05-23,1000000.0,0.0,1000000.0,0
2024-05-24,1000000.0,0.0,1000000.0,0
2024-05-27,1000000.0,0.0,1000000.0,0
2024-05-28,1000000.0,0.0,1000000.0,0
2024-05-29,1000000.0,0.0,1000000.0,0
2024-05-30,1000000.0,0.0,1000000.0,0
2024-05-31,1000000.0,0.0,1000000.0,0
2024-06-03,1000000.0,0.0,1000000.0,0
2024-06-04,1000000.0,0.0,1000000.0,0
2024-06-05,1000000.0,0.0,1000000.0,0
2024-06-06,1000000.0,0.0,1000000.0,0
2024-06-07,1000000.0,0.0,1000000.0,0
2024-06-11,1000000.0,0.0,1000000.0,0
2024-06-12,1000000.0,0.0,1000000.0,0
2024-06-13,1000000.0,0.0,1000000.0,0
2024-06-14,1000000.0,0.0,1000000.0,0
2024-06-17,1000000.0,0.0,1000000.0,0
2024-06-18,1000000.0,0.0,1000000.0,0
2024-06-19,1000000.0,0.0,1000000.0,0
2024-06-20,1000000.0,0.0,1000000.0,0
2024-06-21,1000000.0,0.0,1000000.0,0
2024-06-24,1000000.0,0.0,1000000.0,0
2024-06-25,1000000.0,0.0,1000000.0,0
2024-06-26,1000000.0,0.0,1000000.0,0
2024-06-27,1000000.0,0.0,1000000.0,0
2024-06-28,1000000.0,0.0,1000000.0,0
2024-07-01,1000000.0,0.0,1000000.0,0
2024-07-02,1000000.0,0.0,1000000.0,0
2024-07-03,591604.6531405001,410941.0,1002545.6531405001,5
2024-07-04,490772.47017128335,487774.0,978546.4701712833,7
2024-07-05,487659.3908635589,493451.0,981110.390863559,7
2024-07-08,455710.2777018452,503345.0,959055.2777018452,8
2024-07-09,530331.3457628012,442135.0,972466.3457628012,6
2024-07-10,363938.41498203954,603558.0,967496.4149820395,10
2024-07-11,394109.58182156377,593047.0,987156.5818215638,10
2024-07-12,465795.8481202434,527967.0,993762.8481202434,9
2024-07-15,473129.88259728695,511647.0,984776.882597287,8
2024-07-16,433464.96815631224,547593.0,981057.9681563122,9
2024-07-17,402945.3859245059,573485.0,976430.3859245059,10
2024-07-18,469516.86970358616,507636.0,977152.8697035862,8
2024-07-19,428380.71671205864,551594.0,979974.7167120586,9
2024-07-22,391967.2485288065,586357.0,978324.2485288065,10
2024-07-23,442018.16084007174,516734.0,958752.1608400717,9
2024-07-24,566532.0902260212,391076.0,957608.0902260212,5
2024-07-25,523463.582480752,435389.0,958852.582480752,6
2024-07-26,343694.13181995205,630026.0,973720.131819952,10
2024-07-29,387289.03963139944,584739.0,972028.0396313994,10
2024-07-30,463753.4005099388,505944.0,969697.4005099388,9
2024-07-31,447969.86058201303,549222.0,997191.860582013,9
2024-08-01,479787.8228391011,512286.0,992073.8228391011,8
2024-08-02,409273.77444578067,577012.0,986285.7744457807,10
2024-08-05,443945.7145113647,530815.0,974760.7145113647,9
2024-08-06,420061.037468633,563297.0,983358.0374686329,10
2024-08-07,437028.42479664856,551215.0,988243.4247966486,10
2024-08-08,431295.0688286695,548351.0,979646.0688286695,10
2024-08-09,432706.124194885,542164.0,974870.124194885,10
2024-08-12,472172.0297321556,491789.0,963961.0297321556,8
2024-08-13,437498.2305603347,527147.0,964645.2305603346,9
2024-08-14,399138.942642684,557315.0,956453.942642684,10
2024-08-15,412253.6830267507,551777.0,964030.6830267507,10
2024-08-16,427773.2356508813,530259.0,958032.2356508813,10
2024-08-19,408276.59457165014,546138.0,954414.5945716501,10
2024-08-20,421224.9538991939,525030.0,946254.9538991939,9
2024-08-21,434918.1300727435,507497.0,942415.1300727435,9
2024-08-22,392622.3196400864,542957.0,935579.3196400864,10
2024-08-23,397838.6586599695,534485.0,932323.6586599695,10
2024-08-26,406461.7550885582,532647.0,939108.7550885582,10
2024-08-27,407978.1909660656,525738.0,933716.1909660656,10
2024-08-28,399531.3689530959,534229.0,933760.368953096,10
2024-08-29,403646.0006613908,539061.0,942707.0006613908,10
2024-08-30,538661.7168796576,421500.0,960161.7168796576,6
2024-09-02,479650.9149499058,465656.0,945306.9149499058,7
2024-09-03,358543.4297673179,596194.0,954737.4297673178,10
2024-09-04,411196.38300232316,539964.0,951160.3830023231,10
2024-09-05,432744.0753940096,521407.0,954151.0753940096,10
2024-09-06,420162.9556641096,528075.0,948237.9556641097,10
2024-09-09,468448.02516182757,471198.0,939646.0251618276,8
2024-09-10,437584.38312883954,495476.0,933060.3831288395,8
2024-09-11,373003.09986932855,556785.9168,929789.0166693286,10
2024-09-12,406999.7299291353,521275.0,928274.7299291353,10
2024-09-13,401162.1621739224,528054.0,929216.1621739224,10
2024-09-18,394537.35765478044,532533.0,927070.3576547804,10
2024-09-19,393121.1489434313,545318.0,938439.1489434313,10
2024-09-20,440447.0230756614,508389.0,948836.0230756614,9
2024-09-23,384636.1455741225,566971.0,951607.1455741224,10
2024-09-24,403404.48838222,572264.550224,975669.0386062199,10
2024-09-25,580418.5411423685,402324.6008,982743.1419423685,5
2024-09-26,460236.4467448333,549411.5392,1009647.9859448334,8
2024-09-27,518570.6071722394,499607.0,1018177.6071722393,7
2024-09-30,611930.5834161288,439350.0,1051280.5834161288,5
2024-10-08,951170.9554481201,92700.0,1043870.9554481201,1
2024-10-09,1047424.766234213,0.0,1047424.766234213,0
2024-10-10,853153.483328513,195986.0,1049139.4833285129,2
2024-10-11,853153.483328513,193158.0,1046311.483328513,2
2024-10-14,692162.418493913,359122.0,1051284.418493913,4
2024-10-15,719558.2619031131,323902.0,1043460.2619031131,4
2024-10-16,579380.7791542957,471072.0,1050452.7791542956,6
2024-10-17,657293.4440291496,387751.0,1045044.4440291496,5
2024-10-18,666305.9377722363,383605.0,1049910.9377722363,5
2024-10-21,815759.181189688,238581.0,1054340.181189688,3
2024-10-22,722892.522144523,343980.0,1066872.522144523,4
2024-10-23,887720.6651641335,179524.0,1067244.6651641335,2
2024-10-24,887720.6651641335,183814.0,1071534.6651641335,2
2024-10-25,874900.9706898513,200936.0,1075836.9706898513,2
2024-10-28,577028.3044171551,516397.0,1093425.3044171552,6
2024-10-29,563044.2600736859,523559.0,1086603.260073686,7
2024-10-30,496982.47852717934,596154.0,1093136.4785271795,8
2024-10-31,446189.654998145,654503.38368,1100693.038678145,10
2024-11-01,539947.4421574624,555752.0,1095699.4421574622,8
2024-11-04,489207.4176860599,617785.0,1106992.4176860598,9
2024-11-05,585921.7078228088,533312.0,1119233.7078228088,8
2024-11-06,495475.7423397494,629668.0,1125143.7423397494,9
2024-11-07,546770.9889176225,594111.0,1140881.9889176225,8
2024-11-08,503466.2619023901,634176.47964,1137642.74154239,9
2024-11-11,711107.414788436,423389.0,1134496.4147884361,5
2024-11-12,572568.8522833558,554127.0,1126695.8522833558,7
2024-11-13,673612.9686835037,443587.0,1117199.9686835036,6
2024-11-14,819096.3414881837,284023.0,1103119.3414881837,3
2024-11-15,657264.7720030422,434046.0,1091310.772003042,5
2024-11-18,504558.0684041128,580255.9122639999,1084813.9806681126,8
2024-11-19,435201.2370089707,650024.303224,1085225.5402329708,10
2024-11-20,487174.3856155656,605400.4987039999,1092574.8843195655,10
2024-11-21,489360.517952069,605314.0,1094674.517952069,10
2024-11-22,509665.87650766247,561218.0,1070883.8765076625,9
2024-11-25,599830.8505990931,475873.0,1075703.8505990931,6
2024-11-26,599398.241831362,475637.0,1075035.241831362,6
2024-11-27,485180.11116491625,601027.0,1086207.1111649163,8
2024-11-28,495809.7985236781,586977.835656,1082787.634179678,9
2024-11-29,467265.66744437534,623601.7138479999,1090867.3812923753,10
2024-12-02,453469.91954479227,647898.651176,1101368.5707207923,10
2024-12-03,467383.6392944779,642703.0,1110086.6392944779,10
2024-12-04,491278.9453001924,612455.0,1103733.9453001923,10
2024-12-05,479302.9638960678,624204.0,1103506.9638960678,10
2024-12-06,480168.9880028157,638730.0,1118898.9880028157,10
2024-12-09,475375.52045371826,650429.0,1125804.5204537183,10
2024-12-10,493961.7298943929,628179.0,1122140.729894393,10
2024-12-11,516719.59579844715,617903.0,1134622.5957984473,9
2024-12-12,463568.3830395536,676497.0,1140065.3830395536,10
2024-12-13,473952.77647853526,642216.0,1116168.7764785353,10
2024-12-16,631479.3529662574,473139.0,1104618.3529662574,6
2024-12-17,655060.6192302634,427013.99791200005,1082074.6171422633,5
2024-12-18,490864.29915448127,588118.522696,1078982.8218504814,8
2024-12-19,479867.55579482595,616813.406112,1096680.961906826,9
2024-12-20,460278.1568699186,632596.0,1092874.1568699186,10
2024-12-23,480294.67068871536,593192.0,1073486.6706887153,10
2024-12-24,501567.3792132601,580422.0,1081989.37921326,9
2024-12-25,546486.8852828647,516916.0,1063402.8852828648,7
2024-12-26,418139.8292582293,648796.0,1066935.8292582294,10
2024-12-27,502333.48861692904,568024.0,1070357.488616929,9
2024-12-30,475156.84249560966,593326.0,1068482.8424956095,10
2024-12-31,593905.1403303331,454553.0,1048458.1403303331,6
2025-01-02,560984.9476730751,483903.0,1044887.9476730751,6
2025-01-03,580049.6818705171,450259.0,1030308.6818705171,6
2025-01-06,572059.6862225938,461133.0,1033192.6862225938,6
2025-01-07,375361.9787107939,661708.0,1037069.9787107939,10
2025-01-08,379523.27298465965,641147.0,1020670.2729846596,10
2025-01-09,529113.28270632,492069.0,1021182.28270632,7
2025-01-10,470977.2301108151,527183.0,998160.230110815,8
2025-01-13,589679.7343707525,411684.0,1001363.7343707525,5
2025-01-14,448889.46939792,575902.0,1024791.46939792,8
2025-01-15,388472.6675403078,635285.0,1023757.6675403079,10
2025-01-16,450316.1230895731,579524.0,1029840.1230895731,10
2025-01-17,450316.1230895731,580910.0,1031226.1230895731,10
2025-01-20,464305.2170071483,564729.0,1029034.2170071483,9
2025-01-21,464242.9434095333,556848.0,1021090.9434095332,9
2025-01-22,445821.765470191,568352.0,1014173.765470191,9
2025-01-23,427273.8028563918,589196.0,1016469.8028563918,10
2025-01-24,445235.5977499015,579118.0,1024353.5977499015,10
2025-01-27,511056.7403538103,510941.0,1021997.7403538104,8
2025-02-05,447829.2766223146,578918.0,1026747.2766223146,9
2025-02-06,430987.8218753936,600863.0,1031850.8218753936,10
2025-02-07,460595.60430027393,579936.0,1040531.6043002739,10
2025-02-10,439039.9616811056,610271.0,1049310.9616811057,10
2025-02-11,436751.69250870566,609305.0,1046056.6925087057,10
2025-02-12,458646.42890165036,591517.0,1050163.4289016505,10
2025-02-13,551649.9172954623,491841.0,1043490.9172954623,7
2025-02-14,402818.64330406237,646347.0,1049165.6433040623,10
2025-02-17,447399.1543257236,602451.0,1049850.1543257236,9
2025-02-18,524714.7964465653,521875.0,1046589.7964465653,8
2025-02-19,542895.0436488274,503805.0,1046700.0436488274,7
2025-02-20,414927.56148533034,631579.0,1046506.5614853303,10
2025-02-21,457215.7135901151,585373.0,1042588.7135901151,10
2025-02-24,490264.22159967496,558460.0,1048724.221599675,9
2025-02-25,507046.2999216797,540670.0,1047716.2999216798,8
2025-02-26,417921.251678717,640773.0,1058694.2516787169,10
2025-02-27,417960.1479711308,643820.0,1061780.147971131,10
2025-02-28,507952.8603653802,533356.0,1041308.8603653802,8
2025-03-03,502311.85521461954,534633.0,1036944.8552146195,8
2025-03-04,427211.55309887265,615847.0,1043058.5530988727,10
2025-03-05,454724.9314949588,591092.328264,1045817.2597589588,10
