code,date,open,high,low,close,volume,amount,turnover_rate,name,is_st,limit_pct,pre_close,is_suspended,is_limit_up,is_limit_down,is_tradeable
000001,2025-01-01,9.882423478626237,10.422625257294126,9.8104472569189,10.16966517955119,569550.2317446464,5792135.159778842,7.251217136754121,,False,0.1,,False,False,False,True
000001,2025-01-02,10.173681623541892,10.421456755771713,10.10869931014634,10.203741514964129,870406.8943605849,8881406.962898098,1.4726293613119052,,False,0.1,10.16966517955119,False,False,False,True
000001,2025-01-03,10.203900109177031,10.35261375577773,10.125924900629693,10.326777535798133,763164.8506969557,7881033.636288058,5.565803245260987,,False,0.1,10.203741514964129,False,False,False,True
000001,2025-01-06,10.321694385972522,10.873946472891566,10.208418852092073,10.792345131548839,621158.5296041046,6703757.232892893,4.772592363849308,,False,0.1,10.326777535798133,False,False,False,True
000001,2025-01-07,10.866904457641914,10.957649871751466,10.372990397423042,10.61593003788671,812340.9268100735,8623754.44592779,6.266302401034869,,False,0.1,10.792345131548839,False,False,False,True
000001,2025-01-08,10.616131541594807,10.904762395464887,10.4609663223497,10.6008563600038,399690.8511122642,4237065.301048778,2.458655390045105,,False,0.1,10.61593003788671,False,False,False,True
000001,2025-01-09,10.637434849405432,10.794133540370536,10.54783611059899,10.613187244832684,1003808.7386483524,10653610.10127428,6.761753359648298,,False,0.1,10.6008563600038,False,False,False,True
000001,2025-01-10,10.664271570179979,10.806311588771111,10.617506929274771,10.670513800307624,939563.3678000009,10025623.882373419,3.750427236879518,,False,0.1,10.613187244832684,False,False,False,True
000001,2025-01-13,10.74909965740393,10.905055348402202,10.634801437531452,10.67940763267997,562585.914725126,6008084.311753754,5.592517153665443,,False,0.1,10.670513800307624,False,False,False,True
000001,2025-01-14,10.598920907541162,10.621550761188574,10.584171627111614,10.619974547997563,1291484.8184151785,13715535.900694449,5.973729402198745,,False,0.1,10.67940763267997,False,False,False,True
000001,2025-01-15,10.600668321551886,10.616484942416315,10.42362370689369,10.519151319236867,776623.9627182952,8169424.981979118,3.9305926112036116,,False,0.1,10.619974547997563,False,False,False,True
000001,2025-01-16,10.434987281896786,10.530257935506325,10.315128190585515,10.505252750740498,873241.9195567875,9173627.077485854,4.6534292953847745,,False,0.1,10.519151319236867,False,False,False,True
000001,2025-01-17,10.550146198828124,10.571224156924787,10.00084488998238,10.166855189612635,797872.2646763613,8111851.77477285,2.485939971885201,,False,0.1,10.505252750740498,False,False,False,True
000001,2025-01-20,10.18542819089812,10.349715621470407,10.00790625712033,10.094620266920204,1106355.7781202106,11168241.460236551,4.332642296750625,,False,0.1,10.166855189612635,False,False,False,True
000001,2025-01-21,10.132481241157487,10.42974731569848,9.740754083760658,10.037925317008805,554400.0238355005,5565026.035008655,5.756689064462705,,False,0.1,10.094620266920204,False,False,False,True
000001,2025-01-22,9.984810586245237,10.452197503094451,9.933508043414525,10.418593254338855,884045.3418949172,9210508.835596072,1.9428441744634313,,False,0.1,10.037925317008805,False,False,False,True
000001,2025-01-23,10.383471527310284,10.413340926321615,10.24511991050487,10.257479185265428,1256326.5754552123,12886743.697627636,2.8536502412510574,,False,0.1,10.418593254338855,False,False,False,True
000001,2025-01-24,10.232395675519367,10.57850122356001,10.20308538549641,10.493082982186197,269658.3330161596,2829547.2651765626,1.7518206940200405,,False,0.1,10.257479185265428,False,False,False,True
000001,2025-01-27,10.375047142816085,10.395315728497234,9.793391392756362,10.026503147118676,791112.7664591292,7932094.642628221,6.738662007666169,,False,0.1,10.493082982186197,False,False,False,True
000001,2025-01-28,10.065734789762868,10.147588911177763,9.912337928387773,10.13754230215406,945742.8468148692,9587508.116545344,7.640518490988487,,False,0.1,10.026503147118676,False,False,False,True
000001,2025-01-29,10.166241063921632,10.333801040828508,10.153760129146566,10.287461440417891,563174.3336203456,5793634.241352346,4.4557045338945205,,False,0.1,10.13754230215406,False,False,False,True
000001,2025-01-30,10.291911052552388,10.428485727906775,9.687924600642559,9.70806633064065,805317.0682652197,7818071.515915817,3.2475993848829843,,False,0.1,10.287461440417891,False,False,False,True
000001,2025-01-31,9.783395106357409,10.090512634400417,9.783268760388303,9.865868695279085,1136717.2419076045,11214703.052320218,3.86068564156699,,False,0.1,9.70806633064065,False,False,False,True
000001,2025-02-03,9.86922243090736,10.1910337832029,9.789509031248718,10.131475839508866,765687.0979567304,7757540.333572272,3.304837217184387,,False,0.1,9.865868695279085,False,False,False,True
000001,2025-02-04,10.20831258030562,10.405675192550213,10.075403337205126,10.384585241118383,654921.695598405,6801090.174199423,3.2450088268585326,,False,0.1,10.131475839508866,False,False,False,True
000001,2025-02-05,10.382584221792596,10.884200367791381,10.328826572820839,10.593963066088396,999867.2664948978,10592556.89223771,3.7236769806545604,,False,0.1,10.384585241118383,False,False,False,True
000001,2025-02-06,10.570277207556035,10.915972404839577,10.476782987193992,10.813199307642158,632788.5770308425,6842469.003033773,7.492534017375347,,False,0.1,10.593963066088396,False,False,False,True
000001,2025-02-07,10.845290433722163,11.276637807711014,10.57965187630481,10.997631669511145,725011.0620301729,7973404.616528939,7.46730280381801,,False,0.1,10.813199307642158,False,False,False,True
000001,2025-02-10,10.99891593533191,11.042939156954029,10.55109250513602,10.834976507613877,872739.6300685926,9456113.389056826,1.1857270604425203,,False,0.1,10.997631669511145,False,False,False,True
000001,2025-02-11,10.717383672752888,11.28020970249584,10.524916753929379,11.166965218447855,812093.6896234736,9068621.986146316,6.506547987455195,,False,0.1,10.834976507613877,False,False,False,True
000001,2025-02-12,11.165667968243048,11.501029856403397,10.608487537300459,10.805603311831538,833941.3090285624,9011238.970712163,2.124118188094431,,False,0.1,11.166965218447855,False,False,False,True
000001,2025-02-13,10.690566973016116,10.842321684883796,10.493274365328164,10.707657851608035,484876.134565877,5191887.749341667,6.989494851916825,,False,0.1,10.805603311831538,False,False,False,True
